ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,request_type,client,service,success,till,cipher,forwardable,renewable,error_msg
2019-07-19T18:55:58.212607Z,CWYiSg1W45t7gvrNr,10.99.99.152,61283,10.99.99.5,88,TGS,,hr-win7-1$@G.LAB,false,2019-07-19T12:11:06.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-19T18:56:03.011431Z,CFMLmGalf9jwhv7Uk,10.99.99.27,53584,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.103336Z,COuMObmgw4tMAMijl,10.99.99.30,49159,10.99.99.5,88,AS,hr-win7-2$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:03:58.103346Z,C38HFy22Dm4NpKUjPi,10.99.99.30,49160,10.99.99.5,88,AS,hr-win7-2$/g.lab,krbtgt/g.lab,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:03:58.120341Z,CMdCX51hDRozChduIf,10.99.99.30,49162,10.99.99.5,88,AS,hr-win7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.120333Z,CfoyYk1opJJqBWjjG,10.99.99.30,49161,10.99.99.5,88,AS,hr-win7-2$/g.lab,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.122724Z,CPKh581Cv3o2UANvh7,10.99.99.30,49163,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.122762Z,CKOzIA2mUwqc8XpISg,10.99.99.30,49164,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.125177Z,Cg0Lgh4ZLYBI7dOidj,10.99.99.30,49165,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.262440Z,CzaVb14Nq4tXgoMiGl,10.99.99.30,49168,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,ldap/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.365248Z,C1VYfR1cGWXs7ajbp2,10.99.99.30,49174,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,GC/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:03:58.592813Z,CL3kKA3VHwm1PZSlC4,10.99.99.30,49177,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:05.753028Z,CfYQ5e4ZSZLQ98Og82,10.99.99.30,49182,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,DNS/corp-dc.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:08.781941Z,CLCRVo2KIZBXOHYWWf,10.99.99.30,53464,10.99.99.5,88,AS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:04:08.782686Z,CV3ScdGuSeL8YOZXd,10.99.99.30,53465,10.99.99.5,88,AS,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:08.783931Z,C2c3u6Gmutcy0hXdh,10.99.99.30,53466,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:08.792265Z,CibEzt1TxJqd1Fhga9,10.99.99.30,53467,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:08.793390Z,C8PueQ2SLLBRJb8fd1,10.99.99.30,53468,10.99.99.5,88,TGS,,hr-win7-2$@G.LAB,false,2019-07-19T12:19:17.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-19T19:04:10.702945Z,CcYFqm4PoO9sCHIaPh,10.99.99.30,53469,10.99.99.5,88,AS,bduck/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:04:10.712236Z,Cgmj5YqWSZIBSryCb,10.99.99.30,53470,10.99.99.5,88,AS,bduck/G,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:10.713479Z,CtPUGG30Sg946Ugnkb,10.99.99.30,53472,10.99.99.5,88,TGS,bduck/G.LAB,host/hr-win7-2.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:10.718838Z,CkWqI72UWEASCemFu6,10.99.99.30,53473,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,HR-WIN7-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:10.727376Z,CicuIf1Uee2079zlL7,10.99.99.30,53477,10.99.99.5,88,,HR-WIN7-2$/G.LAB,krbtgt/G.LAB,true,,aes256-cts-hmac-sha1-96,,,
2019-07-19T19:04:10.734696Z,CvLtMO2NS6kJ056NXk,10.99.99.30,53476,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:10.774812Z,CzpoCC4VwBqXleKaY6,10.99.99.30,53478,10.99.99.5,88,TGS,bduck/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:11.246647Z,C5NyJz1y3KxgS5tUR2,10.99.99.30,53480,10.99.99.5,88,TGS,bduck/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:11.262679Z,CfvjP72in9lbL16gc3,10.99.99.30,53483,10.99.99.5,88,TGS,bduck/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:11.264565Z,CrQvxGe3pdUxxyr2,10.99.99.30,53484,10.99.99.5,88,TGS,bduck/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:04:10.734774Z,C3x7we3kjQdQ4zZdic,10.99.99.30,53477,10.99.99.5,88,TGS,,krbtgt/G.LAB,,2037-09-13T02:48:05.000000Z,,true,true,
2019-07-19T19:08:18.239058Z,Cz6N1y3rZCHLPEiBu7,10.99.99.30,53504,10.99.99.5,88,AS,bduck/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:08:18.248429Z,Cg3qmk4lqv25pFYNZ6,10.99.99.30,53505,10.99.99.5,88,AS,bduck/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_FAILED
2019-07-19T19:08:21.460040Z,C4XIy11ALq7XHvORyb,10.99.99.30,53506,10.99.99.5,88,AS,bduck/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:08:21.470412Z,Cq7tQHBvz5jgnjRxj,10.99.99.30,53507,10.99.99.5,88,AS,bduck/G,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:08:21.472403Z,CiqoZL1LoawBMGCBQj,10.99.99.30,53508,10.99.99.5,88,TGS,bduck/G.LAB,host/hr-win7-2.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:08:21.520472Z,CB53TzIVAViZx7er5,10.99.99.30,53511,10.99.99.5,88,TGS,bduck/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:08:28.828275Z,CFciJ7c33S4TuWt1,10.99.99.30,53513,10.99.99.5,88,TGS,bduck/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:08:28.829688Z,C2Yele2wammpgY577k,10.99.99.30,53514,10.99.99.5,88,TGS,bduck/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:08:28.898041Z,Cjn2AV1tIQ6kqlCFl7,10.99.99.30,53516,10.99.99.5,88,TGS,bduck/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:09:30.120644Z,CWnn9y1oVrjOYY6HNc,10.99.99.30,53524,10.99.99.5,88,AS,bduck/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:09:30.129933Z,CbMtpB2e4oJhaasToj,10.99.99.30,53525,10.99.99.5,88,AS,bduck/G,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:09:30.177792Z,CGEza84wAGz8XlVdl5,10.99.99.30,53529,10.99.99.5,88,TGS,bduck/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:09:32.993515Z,CrCmaj4re6sgzbmPP4,10.99.99.30,53532,10.99.99.5,88,TGS,bduck/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:09:33.108154Z,Ciil6K3e05YSAoJAel,10.99.99.30,53535,10.99.99.5,88,TGS,bduck/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:09:33.109529Z,CJNXUt34cygUelTp22,10.99.99.30,53536,10.99.99.5,88,TGS,bduck/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:09:30.130909Z,CmGKBZ3Q0mtHUCwHWj,10.99.99.30,53526,10.99.99.5,88,TGS,,host/hr-win7-2.g.lab,,2037-09-13T02:48:05.000000Z,,true,true,
2019-07-19T19:17:01.391776Z,CtzMOIedMFTUp1lkj,10.99.99.152,49158,10.99.99.5,88,AS,hr-win7-1$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:17:01.415857Z,CeBg6P1gpLP8iHWcd9,10.99.99.152,49159,10.99.99.5,88,AS,hr-win7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:01.419426Z,CxJ3Yz3IGVvgSXb666,10.99.99.152,49160,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:01.449783Z,CDUvPu4wPPZi4nN232,10.99.99.152,49162,10.99.99.5,88,AS,hr-win7-1$/g.lab,krbtgt/g.lab,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:17:01.476976Z,CQjZJp2CGewbRqpN8,10.99.99.152,49163,10.99.99.5,88,AS,hr-win7-1$/g.lab,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:01.480316Z,CiBdzn2MFPmQVHcTwl,10.99.99.152,49164,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:01.484844Z,CTyt3g2SYIGGaLCWLk,10.99.99.152,49165,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:01.604352Z,CGNNH41qAYvyqzx1Z1,10.99.99.152,49168,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,ldap/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:01.705030Z,CHcIyr1pCK264bzK88,10.99.99.152,49174,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,GC/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:01.963872Z,CXGCpE4EbAUHwfd2F8,10.99.99.152,49177,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:02.581764Z,CUWBv83AcGOzbUoZ9d,10.99.99.152,49181,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,HR-WIN7-1$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:02.590558Z,CgakIs1AyITVqXl0Ve,10.99.99.152,49183,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,hr-win7-1$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:02.591785Z,CW20WX1aLKsrDvowo7,10.99.99.152,49186,10.99.99.5,88,TGS,,hr-win7-1$@G.LAB,false,2019-07-19T12:32:10.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-19T19:17:02.591656Z,C8fUDK25vESiwrVnl6,10.99.99.152,49185,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:02.597770Z,CeeTSG3bIJLrDiFyT1,10.99.99.152,49187,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:12.054283Z,CiGH6V38L5gNsRRdI,10.99.99.152,49192,10.99.99.5,88,AS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:17:12.055118Z,CY1I7i3im5KDOYWnSf,10.99.99.152,49193,10.99.99.5,88,AS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:12.056319Z,C3m43S351vGjpjcTC3,10.99.99.152,49194,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,hr-win7-1$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:28.778166Z,C36ekv47sVZivAns2j,10.99.99.160,3946,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,cifs/Corp-DC,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-19T19:17:48.115045Z,Ccv6AX2C0og1CakoM8,10.99.99.152,49198,10.99.99.5,88,AS,jdoe/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:17:48.124432Z,C4FSki12uJHdEAnbnf,10.99.99.152,49199,10.99.99.5,88,AS,jdoe/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_FAILED
2019-07-19T19:17:52.015607Z,CHJIRN3KIEICDaYO91,10.99.99.152,49200,10.99.99.5,88,AS,jdoe/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T19:17:52.025009Z,C2VCx02IbsWmY9xxzc,10.99.99.152,49201,10.99.99.5,88,AS,jdoe/G,krbtgt/G,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_FAILED
2019-07-19T19:17:55.169686Z,Ciub2h4WVRU63zrKx,10.99.99.152,49203,10.99.99.5,88,AS,jdoe/G,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:55.170750Z,Cf8gOi4D9YIiiSgxI6,10.99.99.152,49204,10.99.99.5,88,TGS,jdoe/G.LAB,host/hr-win7-1.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:17:56.631864Z,CVJHPp1sJ2yVNsUWb8,10.99.99.152,49206,10.99.99.5,88,TGS,jdoe/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:18:04.040505Z,CzxpkX14YKV7e4lQ0b,10.99.99.152,49208,10.99.99.5,88,TGS,jdoe/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:18:04.050880Z,CCnvnw4jhs7bvOsJr1,10.99.99.152,49211,10.99.99.5,88,TGS,jdoe/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:18:04.052174Z,C1XOZA1MMi0mvN04R7,10.99.99.152,49212,10.99.99.5,88,TGS,jdoe/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:18:51.146839Z,COHDTJR7tTWiOPNrc,10.99.99.152,49226,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:18:51.148164Z,CDbiZm23KZgRjHrhf,10.99.99.152,49227,10.99.99.5,88,TGS,jdoe/G,hr-win7-1$@G.LAB,true,2019-07-19T12:33:59.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:19:29.587596Z,CPpf5S3RDHoFYLxW3g,10.99.99.27,59744,10.99.99.5,88,TGS,rmole/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:19:37.630346Z,CKmQkP3VHghQJUAQUa,10.99.99.29,56169,10.99.99.5,88,TGS,jsnake/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:27:05.161752Z,CxPjcX35rekYuIdfeb,10.99.99.27,59823,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,RND-WIN10-2$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:27:05.591196Z,CQOMEj1mpPxMTikcn,10.99.99.27,59826,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,cifs/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T19:27:05.786039Z,CpxhW42FAEXdehAJm7,10.99.99.27,59828,10.99.99.5,88,TGS,RND-WIN10-2$/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:11:49.837112Z,CJWlS90letRSAo1Vg,10.99.99.160,4067,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,LDAP/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-19T20:11:49.848621Z,CPb0IA17KaXqzpqBpb,10.99.99.160,4068,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,SUPERSECRETXP$,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-19T20:11:49.952617Z,C6FwVV19chi8hzAWGd,10.99.99.160,4072,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,ldap/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
2019-07-19T20:54:18.719573Z,CpYOKS2lxBAzPE4z7,10.99.99.30,64036,10.99.99.5,88,TGS,HR-WIN7-2$/G.LAB,hr-win7-2$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:54:18.720881Z,CilWAq37GhknVi9507,10.99.99.30,64037,10.99.99.5,88,TGS,,hr-win7-2$@G.LAB,false,2019-07-19T14:09:26.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-19T20:55:21.273561Z,CZRpoL1aKtrmPZ9eK3,10.99.99.152,49156,10.99.99.5,88,AS,hr-win7-1$/g.lab,krbtgt/g.lab,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T20:55:21.288651Z,CFBxPc2EXOwj15n1h4,10.99.99.152,49157,10.99.99.5,88,AS,hr-win7-1$/g.lab,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:21.299754Z,CJovAaByTvgRl9LFi,10.99.99.152,49158,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:21.299787Z,CLWQQ43HZ7zGEGQUW1,10.99.99.152,49159,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:21.372548Z,ClhmCF8a6VNpDNfXg,10.99.99.152,49162,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,ldap/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:21.491086Z,CjDDZo1OhV1ceOaKmj,10.99.99.152,49165,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,GC/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:21.710820Z,CfL96w4uMR0mvKd261,10.99.99.152,49170,10.99.99.5,88,AS,hr-win7-1$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T20:55:21.729604Z,CvCD6640FHZdtvhY9e,10.99.99.152,49171,10.99.99.5,88,AS,hr-win7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:21.737632Z,CYur3o24bEpBBdNct8,10.99.99.152,49172,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,LDAP/CORP-DC.g.lab/g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:22.149975Z,CcILqW2ENFTO3cvKD8,10.99.99.152,49175,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,ldap/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:22.314368Z,CeM0QU38rIlmhzpAFi,10.99.99.152,49178,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,HR-WIN7-1$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:22.322689Z,COviogkXgbRhlhpVe,10.99.99.152,49180,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,hr-win7-1$@G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:22.324206Z,CUSqWr35XoDctGPkP5,10.99.99.152,49183,10.99.99.5,88,TGS,,hr-win7-1$@G.LAB,false,2019-07-19T14:10:30.000000Z,,true,true,KDC_ERR_BADOPTION
2019-07-19T20:55:22.324229Z,CoFrKE3cTibcH2yRVi,10.99.99.152,49182,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:22.325613Z,CNl8Ul3yaGtdvrEIbf,10.99.99.152,49184,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:31.914594Z,CrmKV23tqI1RWSBKGe,10.99.99.152,49192,10.99.99.5,88,AS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KDC_ERR_PREAUTH_REQUIRED
2019-07-19T20:55:31.915318Z,CiDAel2GtnOYKiopr5,10.99.99.152,49193,10.99.99.5,88,AS,HR-WIN7-1$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:55:31.916332Z,CvzWzC1C38ss0EjOl1,10.99.99.152,49194,10.99.99.5,88,TGS,HR-WIN7-1$/G.LAB,hr-win7-1$,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:56:13.944836Z,ChidBO2hgApPfmApm,10.99.99.160,1033,10.99.99.5,88,AS,supersecretxp$/G.LAB,krbtgt/G.LAB,false,2037-09-13T02:48:05.000000Z,,true,true,KRB_ERR_RESPONSE_TOO_BIG
2019-07-19T20:56:13.945942Z,CQNy3a2LnxFQfHAwjg,10.99.99.160,1034,10.99.99.5,88,AS,supersecretxp$/G.LAB,krbtgt/G.LAB,true,2037-09-13T02:48:05.000000Z,aes256-cts-hmac-sha1-96,true,true,
2019-07-19T20:56:13.947246Z,CO8atq3QxCxAA1V5K1,10.99.99.160,1035,10.99.99.5,88,TGS,SUPERSECRETXP$/G.LAB,cifs/CORP-DC.g.lab,true,2037-09-13T02:48:05.000000Z,rc4-hmac,true,true,
